TIMESTAMP,SOURCE_FILE,X,GALACTIC_ALIGNMENT
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,-0.1260872279849,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,-0.1260872279849,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,-0.1260872279849,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,-0.1260872279849,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,-0.1260872279849,BASELINE
2000_DATA,jpl10604.clk,0.06304361399245,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
